FSC-A	BSC-A	Violet
150407.1	168377.5	6431.206
189892.5	157230.4	2113.344
91311.95	80013.69	1332.621
246660.6	124290.8	2424.723
94485.92	69547.8	2515.12
80609.91	53493.76	2114.847
100696.5	53002.42	953.3628
308121.9	123643.5	3167.824
298988.6	116179.4	5329.238
104846.2	68625.13	1302.104
122484.3	65745.97	3358.588
280536.7	147465.5	5734.761
292618.6	116445.6	4714.103
139751.5	94736.95	1646.593
349003	159653.4	3529.802
212765.4	166402.4	3466.525
85669.46	59241.07	1817.443
75798.84	42862.96	1800.37
268368.8	99864.52	2949.111
313454.7	197910.2	6213.426
89921.32	59223.31	1582.849
286652.7	114149.6	2054.449
174726.5	111486.6	5183.745
93643.86	44770.23	1415.602
273787.8	189528.5	8343.921
270691.5	162391.7	4862.863
336761.8	226335.2	11093.18
134837.9	152756.2	7160.592
221804.5	324303.4	15389.7
270403.7	135856.3	4052.129
128398.9	131013.2	3474.018
307204.3	236140.8	7980.064
722538.9	477070.8	10935.7
124261.9	116454	5035.205
211090	114543.5	3758.005
234961.4	190696.8	2874.828
234279	132341.5	5167.112
638790.3	255469.4	7965.375
322765.7	223607.9	6917.843
80641.52	36894.54	1459.317
85228.51	65109.25	1153.525
301508.1	131411	28226.25
76820.16	52311.15	1461.469
145093.1	82341.63	3518.238
182105	113707.9	1942.467
134019.1	117183.2	7419.973
117564.5	104870.2	3749.254
436926	257204.6	6772.208
480082.9	372020	11324.37
78274.7	38554.42	231.6254
94670.35	113876.9	1422.473
500944.8	294054.3	11196.35
138896.9	97362	2423.763
581287.8	244505.3	13179.04
433399.1	163873.3	6680.877
654830.7	432725.9	52446.53
294142.5	136565.1	3820.996
220132.3	86131.96	2470.174
125777.8	126546	3643.106
444328.2	230992.6	7529.518
670811.4	270657.7	16762.73
324437.2	197295.7	10740.17
368851.9	278420	14873.41
699351.8	386586.1	11946
420278.6	320725.6	19665.28
76854.29	33222.84	929.6
384583.4	285767.4	7170.276
433620.4	274574	11948.15
101277.1	87999.13	3546.992
129190.5	92963.66	6534.696
105093.2	194839.5	6365.492
337075.1	193496.3	6209.809
68179.96	46846.04	905.9928
78334.59	44838.88	1561.277
361977.8	165767.4	5321.421
266677.6	119677.7	6842.433
100113.1	51899.01	1953.59
244195.8	169296.8	2602.587
124107.3	85730.34	3506.946
167877	83441.46	1638.399
375058.5	225319.3	7088.37
269849.3	240369.4	7336.369
86348.95	65861.37	19972.77
298932.8	137037.4	5837.188
244181.1	220733.4	9804.572
89378.33	77951.92	1927.131
162031.2	103346.8	2390.355
72999.68	72690.67	935.7189
160282.8	212590.4	5252.674
348843.8	169388.7	4256.335
233831.3	179655.7	5751.225
271515.9	180251.2	5220.77
158340	141822.2	3686.548
94481.48	55733.1	3442.749
158556.9	97803.57	1332.582
212122.4	104604.5	3979.09
106865.1	51078.79	1178.506
160185.3	88299.14	2908.742
249809.4	198991.6	5352.146
301817.7	177344.2	5495.098
219290.5	77583.77	2610.508
1294419	1034072	27632.53
141048.4	91963.14	2015.492
614008.4	240054.5	6912.515
588426	286989.2	8019.215
201939.8	174171.2	10077.88
227457.8	149491	9125.798
424176.4	128953.6	4384.042
80950.05	37676.45	965.2636
321455.6	135910.8	5989.319
218778.9	78570.37	3816.238
159206.2	86458.75	2255.104
672250.6	380370.3	7152.684
217749.8	72434.97	2776.445
122049.5	80052.14	1621.054
256643	146445.5	6084.267
135294.7	99550.3	2842.626
98321.22	44033.88	1040.065
137695.7	68497.08	3819.026
321946.2	135920.8	5395.6
104380.9	90852.93	4358.724
232219.4	144142.1	3229.196
287065.8	188579.1	7255.798
249047.8	285615.3	5864.244
