FSC-A	BSC-A	Violet
313405.1	209646	3560.098
139290.8	69426.7	1372.951
433574.7	531386.2	7609.103
251478.9	111728.4	1237.583
306260.5	186761.8	1576.432
535530.1	335957.2	3204.642
310310.4	177422.2	5493.231
253335.6	116217	2595.794
346201.6	232470	11203.39
268503.7	282954.3	4265.384
400577.7	228654.7	2456.614
296657.1	140703.2	2055.434
352450.1	253331.4	2874.582
502221.3	343120.2	3966.036
231982.3	124915.2	1256.043
264361.7	200436.2	3562.043
86997.73	127155	998.7622
315276.9	176184.2	2767.137
126741.2	89129.36	1121.569
289129.2	203547.7	3710.57
233938.1	100849.5	921.7568
236426.1	132476.8	1520.195
445838.1	320231.6	3972.362
362739.2	199864	2442.354
294243.7	155346.4	1165.828
278544.5	150570.4	2209.562
207745.8	218214.9	2059.531
161936.5	117639.4	1692.575
259373.2	213185.7	3274.012
312360.6	143304.7	1889.25
782306.3	785724.3	32390.74
238723.6	139043	2643.903
152901.1	173587.7	247.1821
286174.8	248593.5	2382.409
480746.6	469825.4	8045.57
591892.2	533361.9	5935.584
707131.1	611856.9	7267.803
941209.2	868028.3	7961.836
532162.7	391590.1	4242.97
408231.7	176340.4	1374.338
311410.1	232479.6	3451.28
256164.8	181691.5	2502.26
291602.8	124455.9	1905.248
374556.6	241460.7	3239.826
592300.3	382408.2	3814.164
291929.4	136386.6	1819.699
292598.1	209589.5	2521.874
487791.4	432098.3	2889.27
255491.8	196386.8	1895.11
131591.3	117472.7	1270.005
378503	248138.4	1838.004
600695.4	536001.6	7856.272
110686.9	98057.25	1241.303
304513.2	237506.9	4284.597
235909.1	140106.8	1773.677
340606.9	204470.2	2880.61
314573.4	201978.8	2017.255
339934.6	256734.3	2328.803
75832.34	90812.33	865.1566
328741.4	202419.4	2550.771
360629.1	162760.5	2175.311
146395.5	91602.02	1407.396
295192	198696.8	1918.497
358664.8	200260.7	1874.64
365673.7	317857.6	3007.202
230043.4	226873.6	2967.533
436227.9	425950.8	4792.833
669639.1	237369.4	7018.469
276679.7	190322.5	1547.276
325617.6	210876.7	2676.987
201461.9	88201.09	1323.52
216874.7	155785.4	1723.702
153069.2	153446.3	2691.882
266555.7	203513.7	1890.015
373172	194269.7	2042.483
365169.8	165176.3	3971.377
222069.3	105750.3	1432.404
136077.2	136273.9	1109.396
496024.7	289320.8	4596.663
446458.5	218186.7	2587.251
312398	142630.6	3848.272
141911.6	115192.4	2646.314
444381.9	261770.3	3144.049
362580	235463.4	2797.434
96137.17	124227.6	1542.648
428910.1	254783.5	4422.156
261674.5	147979.6	1874.381
329624.1	221005.5	4635.451
273802.2	208028.1	3370.074
210046.3	225716.1	5348.788
281639	145456.6	2183.945
602352.1	350912.9	19574.08
632072.8	275927.9	7002.563
261446.8	115011.4	1957.803
297365.9	186972.8	3012.115
842991.9	524996.7	19356.41
327572.3	203043.2	2935.927
425164.8	267856.2	3249.756
498049.7	428584.7	8068.555
368839.9	330793.2	3089.549
355603.6	282602.3	7324.338
291745.7	205471.7	1398.84
170308.5	275580.2	2750.284
320007.3	156269.7	2134.825
273497.6	120567	1700.393
329946.2	238905.3	4387.841
265924.1	176710	1694.287
538642.1	366695.1	9136.895
590482.3	436987.4	9171.365
277804	122914.6	1833.402
323095.8	177149.6	2178.293
427340.7	498645.1	13428.67
455551.9	263064.9	3362.788
307930.6	292061	4366.49
536204.9	647100.5	7664.329
293691.6	152327.6	2459.686
467771.2	269803.8	3021.929
341535.8	258261.7	1635.547
325011.9	164988	1671.82
433407.3	374319.5	3326.943
