FSC-A	BSC-A	Violet
284056.5	184823	3041.686
118142.8	90133.01	1730.793
196999	68096.92	1792.89
497165.8	324492.7	8283.911
72537.59	37396.26	418.7458
335899.4	254607.9	13435.49
200039.5	98295.9	1751.561
111378.6	51400.86	762.042
228165.9	94039.73	2453.088
500112.7	322652.4	1663.588
311131.6	94253.64	1310.439
426912.8	166884	2162.204
252110.4	94834.55	2649.555
278465.1	155278.2	2200.966
290638.3	224779.9	3312.411
109029	104662.9	9042.375
307421.3	123158.1	3259.246
325644	74296.02	1931.72
566032.9	375936.7	6469.566
349860.2	207621.9	1894.319
337500	142427.2	1360
514918.4	237847	5220.653
87717.13	50980.38	362.5734
373815.6	296158.9	8454.541
294218.3	115112.5	1787.536
401643.8	225017.8	4049.653
147938.8	65628.85	1103.718
317060	155351.3	4298.455
296056.8	154126.1	2693.58
440552.4	154171.7	6700.063
429969.5	247671.3	9610.594
213712.8	119928.2	2629.876
252871.2	130360.8	4466.312
534954.3	327775.6	2751.49
378844.9	159327.9	1836.513
399171.1	218372.7	7222.676
429067.2	313892.7	5932.628
324863.2	184111.7	51367.63
260817.7	133092	8579.448
285307.6	109437.9	3556.624
129466	55301.64	1283.591
293359.4	100106.8	1804.531
298478.5	137789.8	5817.094
262996.4	96146.53	3363.825
348725.2	218949.3	4644.578
99483.92	68233.37	71845.34
230388.2	98924.33	2803.423
165164.8	91298.02	467.1659
194508.1	88597.83	3038.704
519793.6	216581.6	4013.341
251040.7	173156.1	2690.301
377328.5	286520.2	5133.16
483309.3	347961	13039.65
71868.97	37924.03	831.5931
315739.1	124357.2	1774.87
1056761	656084.9	20110.21
387620.3	192039.6	1649.73
325002	134861.3	5113.649
228468.3	244344	6222.332
66423.13	48355.41	641.7503
305755.9	108107.1	2338.98
716119.6	451740.5	22686.97
400567.1	242949.6	5106.817
143892	235265.4	19215.56
383556.6	182643.7	3514.491
344403	221309	5405.038
289435.3	138435.5	1731.558
243696.8	70145.82	1952.112
262942.9	151581.2	4241.44
312312.1	100092.2	2829.675
273950.8	134786.6	1764.862
134189.8	81555.02	1266.505
209803.9	152193.1	5521.985
287338.3	165229.4	4823.687
248290.8	212164	5120.831
351644.9	190181.1	3642.911
418721.5	268040.1	3970.521
73335.48	37583.96	558.1074
250229.9	224005.2	6431.491
96275.8	60860.16	706.1288
377768.8	198606.6	3032.961
203197.4	101900.4	2097.281
311540.4	160709.9	4401.635
211606.5	192165.1	8675.057
910802.5	797333.9	23491.08
335545.5	147180.7	3832.547
409658	223247	3555.198
779751	517488.5	10978.55
336088.9	245594.4	2655.272
193916.2	96553.23	1399.774
459656.2	269056.5	2789.241
385331.1	233389.1	10453.79
413188.3	169956.6	3125.757
249303.2	140318.3	1616.607
270925.6	235921.6	8790.63
77558.01	83258.91	1455.181
140841.7	124757.6	6500.835
448005.2	150757.7	4554.362
369054.4	335660.4	11418.79
258733.2	147720.4	2890.333
147773.8	50925.59	707.9697
572526.3	452118.3	12424.95
79533.48	73196.96	896.8792
1556112	934123.4	99402.84
316085.5	194720.3	2887.935
156517.1	58060.97	510.1282
886206.8	612803.3	15405.09
336436.8	127491.8	2590.129
663830.3	389384.4	8305.561
112407.9	47283.14	865.7011
132040.4	95075.27	1961.2
469029.3	293449.6	13134.32
212615.2	129239	2751.775
286587.9	227094.2	2055.317
532231.6	247809.5	12229.62
108198.1	76283.22	458.0005
727599.9	597229.4	9018.47
276264.6	160760.1	6128.525
262163.8	73280.9	4977.269
325012.8	236991.5	4540.154
470137.8	230888.6	2602.094
295127.9	153940.5	1338.364
249480.2	127358.6	2248.816
414204.8	216074.1	2948.878
361699.2	135801.2	2740.6
569825.7	376508.3	7428.724
92895.3	50276.55	890.9158
67664.73	35542.89	297.8578
82742.72	58212.13	4581.457
460427.4	328173	3777.774
639022.6	352095.7	7372.045
288991.2	113870.7	2072.365
365973.7	180470.6	4048.836
407041.8	422505.6	5843.009
666917.9	321050.7	8293.427
126049	131245.2	1812.517
163291	73727.33	1592.987
298488.1	179695.9	2532.09
479808.7	311038.3	3157.544
678910.6	447221.8	7488.267
681680.9	379146.7	4170.243
218338.2	89087.8	273.6413
419104.3	281814.3	2022.389
298477.7	150475.6	4656.453
327319.5	188006.1	3330.599
189730.6	89302.83	1915.398
901423.1	491473.4	11905.06
264156.5	146723	1817.703
662969.1	332072.8	8102.572
333444.6	173967.4	6272.671
522779.8	210989.6	1371.486
436916.3	191073.4	5219.979
346399.9	165847	3386.992
77923.52	43428.02	3773.03
543311.7	315048.9	7997.695
189627.4	73016.34	1989.915
86341.98	21487.38	827.6003
77757.86	50401.29	1608.362
190264.6	163348.9	8627.091
323019.3	184557.5	5376.051
371725.6	160569.6	4964.137
372944.8	207377.3	4643.891
320159	178782.4	3830.732
712146.3	447649.2	6175.403
298095.9	114369	529.9499
277664.3	142578.1	2034.044
429295.7	197193.2	15186.83
