FSC-A	BSC-A	Violet
491798.6	265095.3	14964.46
293313.3	303122.1	46335.14
328108	312312.3	14659.2
242105.3	145652.3	7358.563
135670.4	127871.3	6159.522
176143.4	151925.6	9817.575
257835.7	108666.5	1833.596
386906.3	341334.6	11706.06
228134.1	313059	10990.03
140009.3	145178	5750.616
166607.7	137344.8	9093.258
131980.1	63852.32	8833.488
252953.9	185809	16492.28
771707.7	376582.6	47979.45
464180.3	366325.5	24432.99
457013.1	243748	23027.31
447472.8	286614	15613.01
371503.5	235366.5	19382.85
287969	188766.2	7964.17
199429.8	221724.3	12985.68
285771.3	212636.6	13546.22
184098.1	250727.6	11188.44
387885.1	390757	15234.45
90760.21	58946.86	15032.55
287923.2	157919.4	8246.743
354381.2	212335.2	10032.57
320709.9	235956.2	10364.5
79419.56	43941.43	3024.068
82012.57	96748.09	3609.789
325720.2	209822.5	8758.622
216219.1	218482	6827.822
319554	350183.2	19606.68
328222.5	147043.9	11990.63
136366.5	137099.2	6909.313
136723.1	134139.1	4527.903
331940.1	264438.9	13399.66
553388.4	427716	59063.14
197395.8	138719.3	8731.566
258336.4	218688	8305.482
371927.9	259693.1	16304.75
220372.3	207073.8	10647.15
109877.3	93622.17	6689.77
238549.6	155339.1	16294.96
101936.5	63802	1916.76
232873.1	130518.3	7307.213
248376.3	133826.6	6668.497
311991.4	163028.2	5180.802
671360.9	460630.3	36675.34
78627.05	133064.7	12051.88
415287.2	320427.2	22783.71
508289.6	411170.8	26575.94
650812.1	482263.5	46534.85
344561.2	247613.1	9196.567
161553.9	245411.3	12871.94
315463.4	187188.8	11581.85
230048.7	224581.4	10202.78
371918.1	253781.5	13178.22
148523.8	94308.89	6681.642
378189.8	352750.4	47140.98
854038.1	462832.1	21529.26
293669	202686	9646.556
391371.6	274413.3	24253.62
293695	306541.8	10012.95
323395.2	205960.3	9831.46
270358.1	160668.8	17342.17
78232.38	98379.32	5480.41
285717.5	269544	17383.16
83407.15	68968.05	2927.397
452473.6	300132.2	20445.29
111604.3	71695.55	2691.091
139968.2	129960.8	8317.63
390300.4	301815.4	12503.43
504314.7	319133.5	17837.24
445647.6	246446.5	75842.09
194282.4	261355	23129.54
273154	168168.3	7369.077
447857.3	405962.8	30135.35
165240.1	137857.6	10095.29
133968.9	183434.2	10954.18
87615.1	88377.8	8295.539
256728.5	141149.3	7931.216
400906.9	270578.3	10659.57
416238.1	253144.3	19977.6
681730.4	564858.3	55624.78
466957.3	529507.6	40289.73
149612	144960.6	7787.9
706914.8	824499.6	47391.15
113224.1	108361.5	7163.12
723902.1	576234.3	44916.05
130948.9	170562.6	6183.181
202753	121567.8	9398.946
352141.3	146058.3	14681.83
200530.1	178354.6	8411.424
282802.7	144610.8	10824.66
299076.6	167107	15686.68
143810	146310.6	4279.982
75189.82	55596.13	2836.831
221913.5	126876.4	8713.624
316639.1	185525.9	22601.26
373653.1	348037.8	12860.14
245473.8	165353.3	23880.67
185582.4	78377.83	6301.567
183059.7	165063.8	7135.844
92115.94	94987.48	2532.128
163794.3	140434.6	4900.354
244743.3	176419.3	7144.478
450053.5	297128.5	10029.52
401746.1	349871.3	17639.3
311349.3	147224.7	11146.44
